Date,Temp_Anomaly,NINO3.4,NOI,ONI,BEST,PDO,IOD,AMM,TNA,TSA,WHWP,AO,NAO,QBO,EA,NP,PMM
1963-07-01,-0.22,0.49,-1.075,0.86,0.8,-0.982,0.212,-1.14,0.17,0.43,-0.27,-0.303,-0.65,-9.27,0.85,1018.472,-0.79
1963-08-01,0.043,0.62,1.156,1.14,0.85,-0.656,0.473,-2.04,0.13,0.45,2.49,-0.625,-0.96,-1.35,-0.08,1016.297,-0.67
1963-09-01,0.065,0.68,-3.54,1.22,0.79,0.981,0.081,-3.19,-0.04,0.41,2.04,0.083,0.94,3.52,-0.77,1010.69,-0.09
1963-10-01,0.145,0.64,-2.38,1.29,1.15,0.235,0.432,-2.34,-0.03,0.45,1.78,1.069,2.79,7.54,0.6,1012.346,0.0
1963-11-01,-0.018,0.77,-2.134,1.37,0.85,-0.444,0.319,-2.21,0.17,0.69,1.92,-0.419,-0.15,8.87,0.51,1011.288,-0.13
1963-12-01,-0.349,1.02,-0.291,1.31,1.14,0.244,-0.059,-2.96,0.04,0.77,-0.09,-1.178,-3.09,5.48,0.18,1003.242,-0.2
1964-01-01,-0.562,0.79,4.083,1.07,0.68,0.205,-0.461,-1.59,0.09,0.65,-0.08,0.385,0.93,3.94,2.14,1006.283,0.02
1964-02-01,-0.718,0.38,5.869,0.62,0.41,-0.063,-0.692,0.21,0.28,0.31,-0.14,-0.575,-0.13,5.26,-0.23,1010.02,-0.41
1964-03-01,-1.018,-0.26,3.748,0.12,-0.32,-0.752,-0.312,0.74,0.29,0.33,0.03,-0.558,-0.77,5.46,1.42,1014.55,-1.62
1964-04-01,-1.021,-0.87,4.372,-0.33,-1.02,-1.21,-0.224,0.17,-0.13,0.06,-0.45,0.663,0.95,5.94,0.93,1019.469,0.13
1964-05-01,-0.818,-1.12,2.444,-0.58,-0.48,-2.026,-0.52,1.5,0.08,-0.22,-1.13,1.174,2.51,6.32,0.7,1020.823,2.09
1964-06-01,-0.375,-1.14,0.674,-0.58,-0.97,-0.784,-0.344,1.34,0.07,-0.14,-0.85,0.142,-1.85,2.23,1.77,1013.767,2.21
1964-07-01,-0.311,-0.96,1.286,-0.6,-0.67,-1.041,-0.829,0.25,-0.06,-0.2,-0.46,0.734,2.44,-0.56,0.36,1016.528,0.47
1964-08-01,-0.428,-1.26,0.694,-0.66,-1.13,-1.43,-0.683,0.09,-0.2,-0.21,-1.09,-1.207,-2.46,-0.57,3.04,1016.021,0.06
1964-09-01,-0.755,-1.4,3.875,-0.76,-1.1,-1.126,-0.981,0.34,-0.26,-0.68,-1.03,-0.227,0.5,-0.67,0.8,1015.031,-2.84
1964-10-01,-0.713,-1.35,-0.211,-0.8,-1.12,-0.611,-1.027,0.28,-0.25,-0.79,-1.43,0.342,0.63,0.42,-0.42,1014.25,-2.3
1964-11-01,-0.51,-1.44,1.038,-0.82,-0.51,-0.812,-0.284,0.95,-0.09,-0.63,-1.37,-0.344,1.33,0.71,0.86,1012.164,-1.78
1964-12-01,-0.602,-1.37,-0.178,-0.78,-0.26,-0.889,-0.182,1.08,-0.19,-0.76,-0.32,-0.246,-1.24,0.04,-0.27,1010.714,-0.57
1965-01-01,-0.315,-0.89,1.544,-0.59,-0.01,-0.812,-0.331,-0.62,-0.36,-0.39,-0.17,-1.046,0.01,-1.03,-0.37,1005.681,-0.99
1965-02-01,-0.728,-0.56,4.769,-0.28,-0.2,-0.481,-0.447,-1.26,-0.25,-0.08,-0.3,-2.084,-3.03,-2.26,1.46,1010.002,-1.97
1965-03-01,-0.651,-0.34,0.574,-0.07,-0.27,-0.103,-0.186,-1.02,-0.13,0.11,-0.64,-0.905,0.23,-1.98,-1.84,1010.872,-2.26
1965-04-01,-0.721,-0.44,-3.427,0.18,0.52,0.062,-0.285,-1.4,-0.18,0.1,0.18,0.568,2.14,-3.44,0.67,1015.953,-2.1
1965-05-01,-0.494,0.06,3.785,0.46,0.3,-0.323,-0.54,-1.84,-0.21,0.15,0.37,-0.153,-0.08,-7.1,2.95,1016.293,-2.91
1965-06-01,-0.537,0.36,-0.584,0.83,1.04,-0.562,-0.487,-2.26,-0.28,-0.17,-1.63,0.038,0.87,-12.01,1.33,1014.156,-4.32
1965-07-01,-0.447,0.61,-1.284,1.22,1.88,-0.476,-0.473,-1.51,-0.2,-0.39,-0.62,-0.51,-1.71,-16.0,0.37,1017.403,-4.58
1965-08-01,-0.365,1.12,-1.344,1.54,1.52,0.687,-0.247,-2.35,-0.2,-0.21,-1.12,-0.255,1.59,-18.19,1.29,1015.651,-3.25
1965-09-01,-0.537,1.29,-0.285,1.85,1.56,1.118,-0.197,-2.66,-0.12,-0.03,-0.57,-0.698,-1.01,-20.03,0.66,1014.986,-1.64
1965-10-01,-0.124,1.45,-0.636,1.98,1.5,0.674,0.017,-2.64,-0.1,-0.17,0.68,0.394,-1.26,-20.13,3.08,1011.965,-0.63
1965-11-01,-0.155,1.42,-7.802,1.97,1.87,0.644,-0.225,-2.32,-0.09,-0.3,0.68,-1.341,-1.78,-19.74,-0.4,1013.94,-0.63
1965-12-01,-0.44,1.36,-1.142,1.72,0.8,0.095,-0.29,-1.35,0.01,-0.25,0.32,0.163,1.24,-21.27,-1.13,1013.277,-1.62
1966-01-01,-0.884,1.12,-0.281,1.37,1.19,-0.651,-0.232,-0.35,-0.02,-0.19,0.16,-3.232,-1.01,-21.9,-0.49,1004.235,-2.0
1966-02-01,-0.56,0.8,0.768,1.17,0.74,-0.384,-0.163,2.12,0.37,-0.28,0.06,-1.438,-0.38,-17.14,-0.02,1012.755,-0.86
1966-03-01,-0.519,0.93,0.258,0.98,1.32,-0.749,-0.341,3.01,0.43,-0.39,0.31,-0.911,1.05,-11.07,1.5,1012.161,2.97
1966-04-01,-0.784,0.35,-0.985,0.66,0.9,-0.118,-0.435,3.3,0.52,0.08,0.3,-1.837,1.18,-2.33,0.08,1015.575,3.99
1966-05-01,-0.429,-0.38,-1.6,0.35,0.41,-0.313,-0.423,2.26,0.36,0.13,-0.86,1.124,1.51,2.16,0.06,1016.233,4.87
1966-06-01,-0.228,-0.08,-0.606,0.24,0.14,0.076,-0.119,0.82,0.27,0.62,-1.19,0.408,0.82,5.42,0.84,1014.015,3.9
1966-07-01,-0.001,0.04,-0.095,0.24,0.42,0.221,-0.004,0.39,0.15,0.28,-0.22,0.011,-1.99,7.47,-1.23,1017.622,3.55
1966-08-01,-0.35,-0.37,0.336,0.12,-0.15,0.14,0.129,0.3,0.03,-0.06,0.44,-0.945,-2.03,7.63,1.87,1016.282,2.81
1966-09-01,-0.236,-0.44,-0.847,-0.05,0.17,0.14,0.102,0.45,0.07,-0.07,0.76,0.011,-0.47,9.23,2.66,1010.333,3.31
1966-10-01,-0.608,-0.5,1.222,-0.1,0.14,-0.201,-0.304,0.11,0.1,-0.05,0.45,-1.077,-2.89,11.0,0.87,1014.314,3.52
1966-11-01,-0.317,-0.47,-3.075,-0.18,-0.06,-0.468,-0.361,0.33,0.35,0.21,1.14,0.111,-0.07,11.74,-2.94,1015.429,4.86
1966-12-01,-0.487,-0.57,-0.58,-0.3,0.2,-0.208,-0.236,0.09,0.24,0.6,-0.32,-1.401,1.68,13.26,-0.61,1006.732,4.4
1967-01-01,-0.597,-0.67,2.648,-0.41,-0.81,-0.299,-0.236,0.84,0.24,0.3,-0.17,-0.576,0.04,11.03,0.34,1008.04,1.6
1967-02-01,-0.905,-0.64,5.8,-0.48,-0.81,-0.397,-0.073,0.1,-0.0,0.3,-0.27,1.18,1.7,10.49,-0.52,1008.751,0.71
1967-03-01,-0.298,-0.78,-0.51,-0.53,-0.52,-0.64,0.248,0.2,-0.15,-0.03,-0.78,1.967,3.0,10.94,-0.01,1015.836,2.99
1967-04-01,-0.329,-1.08,-1.076,-0.45,-0.29,-0.959,-0.263,1.3,0.05,-0.2,-1.11,1.7,-0.76,10.13,-1.07,1020.988,4.03
1967-05-01,0.128,-0.59,2.152,-0.24,0.13,-1.322,-0.165,0.84,-0.16,-0.37,-1.47,0.127,-0.46,5.79,-0.18,1018.42,4.07
1967-06-01,-0.459,-0.26,-0.708,-0.0,-0.28,-1.146,0.044,0.01,-0.21,-0.61,-1.93,0.647,1.96,-0.58,1.86,1014.383,3.88
1967-07-01,-0.31,-0.33,1.402,0.05,-0.0,-0.841,0.14,0.43,-0.2,-0.62,-1.98,0.259,1.44,-5.65,1.25,1019.016,4.8
1967-08-01,-0.315,-0.42,-0.237,-0.16,-0.4,-1.011,0.13,0.08,-0.3,-0.4,-2.72,-0.293,-0.41,-6.76,-0.8,1014.016,5.64
1967-09-01,-0.192,-0.86,-2.309,-0.3,-0.49,-0.257,0.145,0.18,-0.14,-0.35,-1.34,0.133,0.32,-6.06,0.83,1010.167,5.97
1967-10-01,0.225,-0.74,0.855,-0.38,-0.12,-0.069,0.159,-0.43,-0.14,-0.61,-0.33,1.299,1.34,-4.82,-0.25,1010.297,5.03
1967-11-01,-0.198,-0.62,-3.208,-0.34,0.14,0.131,0.023,-1.82,-0.33,-0.4,-0.23,0.334,-0.91,-6.05,-1.66,1012.606,4.46
1967-12-01,-0.074,-0.65,1.122,-0.44,0.22,-0.775,0.054,-2.17,-0.23,-0.13,-0.29,-0.347,-0.53,-7.27,0.4,1010.04,3.42
1968-01-01,-0.733,-0.85,1.88,-0.64,-0.41,-0.676,0.213,-0.99,-0.3,-0.03,-0.17,-0.409,1.65,-8.38,0.62,1010.077,4.11
1968-02-01,-0.608,-1.07,-4.044,-0.74,-0.72,-0.214,0.334,0.68,-0.11,-0.24,-0.3,-2.154,-1.53,-10.21,-1.26,1000.051,6.22
1968-03-01,0.327,-0.95,-0.36,-0.62,-0.25,0.162,0.154,0.67,-0.06,-0.26,-0.96,1.741,0.34,-9.11,2.16,1012.309,6.42
1968-04-01,-0.375,-0.72,3.323,-0.44,-0.19,-0.476,0.073,-0.07,-0.11,-0.01,-2.59,0.328,-0.71,-12.25,-0.01,1017.288,5.76
1968-05-01,-0.48,-0.75,0.847,-0.04,-0.83,-0.359,-0.123,-0.14,-0.09,-0.01,-2.47,-0.241,-1.5,-14.39,0.16,1016.173,6.19
1968-06-01,-0.483,0.15,1.135,0.28,-0.21,0.216,0.091,-1.45,-0.25,0.08,-2.24,0.42,0.95,-19.27,1.26,1016.218,5.78
1968-07-01,-0.617,0.28,1.551,0.58,0.06,0.695,-0.521,-1.79,-0.19,0.24,-0.93,-0.836,-1.96,-21.0,2.57,1015.891,3.03
1968-08-01,-0.447,0.16,0.229,0.53,0.34,0.281,-0.455,-1.9,-0.14,0.2,-0.01,-0.671,-1.45,-21.82,-0.46,1015.24,1.88
1968-09-01,-0.665,0.01,0.184,0.45,0.29,0.45,-0.734,-1.62,-0.07,0.29,1.24,-1.009,0.5,-17.45,0.11,1015.923,1.69
1968-10-01,-0.25,0.04,-0.473,0.55,0.36,0.117,-0.531,-1.44,0.09,0.44,0.64,-1.013,0.03,-14.58,1.59,1010.718,3.34
1968-11-01,-0.767,0.5,-0.465,0.73,0.63,0.18,-0.454,-1.13,0.17,0.49,0.77,-2.183,-2.0,-13.11,2.2,1006.372,3.93
1968-12-01,-1.059,0.67,-2.024,0.98,0.42,-0.095,-0.213,-0.68,0.28,0.5,-0.14,-0.783,-1.73,-11.36,-0.58,1013.569,3.59
1969-01-01,-1.123,0.95,-5.651,1.13,1.08,-0.543,-0.162,1.11,0.43,0.32,-0.09,-2.967,-1.64,-8.58,0.17,1012.409,3.96
1969-02-01,-1.152,1.11,-5.94,1.09,0.99,-1.033,-0.164,2.86,0.74,0.53,-0.01,-3.114,-3.16,-4.43,-2.12,1008.912,3.38
1969-03-01,-0.769,0.54,1.666,0.95,0.5,-0.995,0.06,5.19,1.13,0.38,2.04,-1.582,-1.81,-1.5,1.61,1012.887,0.95
1969-04-01,-0.345,0.31,-1.301,0.77,0.72,-0.847,-0.051,3.83,0.84,0.35,2.09,0.438,1.11,3.98,0.56,1012.337,1.18
1969-05-01,-0.194,0.35,-2.049,0.61,0.86,-0.671,-0.166,3.17,0.73,0.2,4.28,-0.72,-0.23,8.18,0.99,1012.725,0.59
1969-06-01,-0.282,-0.04,-2.288,0.43,0.38,1.083,-0.626,1.89,0.37,-0.05,4.3,-0.348,-1.17,9.35,2.16,1013.227,1.17
1969-07-01,-0.385,-0.21,0.632,0.36,0.56,0.167,-0.407,1.61,0.39,-0.15,4.67,0.41,3.7,9.08,1.61,1018.991,0.62
1969-08-01,-0.377,0.16,-0.835,0.51,0.7,-0.376,-0.35,0.54,0.34,0.01,1.95,-0.782,-1.62,9.78,-0.21,1016.856,-0.69
1969-09-01,-0.23,0.43,-0.444,0.79,0.89,-0.561,-0.248,-0.26,0.27,-0.09,2.49,-0.083,0.38,9.74,-0.68,1012.162,-1.59
1969-10-01,-0.016,0.62,-1.483,0.86,1.0,1.153,-0.2,-0.52,0.17,-0.06,1.3,0.098,0.7,9.75,2.33,1010.556,-2.48
1969-11-01,-0.015,0.4,-1.27,0.81,0.49,0.7,-0.004,0.52,0.34,-0.07,2.01,0.326,-1.28,7.34,-2.27,1010.413,-2.09
1969-12-01,0.228,0.38,-2.027,0.63,0.33,1.076,-0.085,1.88,0.44,-0.19,-0.19,-1.856,-0.26,5.0,-0.96,1001.773,-0.62
1970-01-01,-0.198,0.28,-4.9,0.51,0.85,1.111,0.297,3.81,0.64,-0.34,-0.17,-2.412,-1.16,0.3,-0.14,1005.975,0.29
1970-02-01,-0.047,0.2,-3.812,0.34,0.74,1.103,0.326,4.2,0.64,-0.26,-0.29,-1.325,1.1,-1.41,-1.15,1002.609,1.34
1970-03-01,-0.382,-0.14,1.829,0.29,0.22,1.261,0.068,5.33,0.83,-0.2,-0.73,-2.084,-1.78,-4.63,-4.17,1007.914,1.56
1970-04-01,-0.35,-0.08,4.095,0.19,0.46,0.372,0.219,4.12,0.68,-0.28,-0.42,0.302,2.52,-7.25,-0.18,1017.113,1.02
1970-05-01,-0.416,-0.3,2.671,0.04,0.14,-0.547,0.182,3.58,0.51,-0.19,-1.11,0.531,1.87,-12.21,-0.2,1016.853,0.6
1970-06-01,-0.261,-0.69,-0.026,-0.3,-0.56,-0.062,-0.385,2.48,0.24,-0.33,-1.08,0.875,-0.11,-16.25,0.36,1014.646,1.65
1970-07-01,-0.093,-1.08,-0.264,-0.63,-0.4,-0.548,-0.57,1.2,-0.03,-0.11,-1.25,0.139,0.27,-18.62,1.15,1016.104,2.12
1970-08-01,-0.491,-1.26,0.458,-0.76,-0.82,-1.276,-0.351,0.86,-0.07,-0.24,-0.55,-0.263,-0.2,-21.38,2.4,1016.811,1.62
1970-09-01,-0.036,-1.07,2.21,-0.77,-0.94,-1.121,-0.6,-0.02,-0.12,-0.22,-0.24,0.03,0.47,-21.67,-0.12,1014.34,0.19
1970-10-01,-0.304,-1.12,-0.142,-0.74,-0.68,-0.877,-0.638,0.31,-0.06,-0.39,-0.13,0.098,-0.0,-22.12,0.46,1014.476,0.69
1970-11-01,-0.243,-1.13,-3.005,-0.86,-1.29,-0.561,-0.307,0.51,-0.02,-0.2,-0.22,0.378,0.76,-22.48,-0.35,1014.315,1.66
1970-12-01,-0.618,-1.33,1.076,-1.15,-1.21,-0.932,-0.235,0.97,0.03,-0.34,-0.32,-0.399,-1.58,-17.39,0.81,1011.852,0.04
1971-01-01,-0.486,-1.73,5.065,-1.36,-0.77,-1.234,0.198,0.73,0.1,-0.01,-0.17,-0.163,-0.43,-10.67,-1.57,1012.397,-1.72
1971-02-01,-0.687,-1.57,7.349,-1.38,-1.33,-1.278,0.013,-0.17,-0.03,0.02,-0.3,-0.922,1.21,-3.67,0.38,1007.639,-1.58
1971-03-01,-0.57,-1.36,3.831,-1.12,-1.61,-1.224,0.208,-1.0,-0.18,-0.06,-0.96,-1.091,-1.76,0.91,-0.32,1011.211,-2.55
1971-04-01,-0.456,-1.18,2.526,-0.85,-1.71,-1.355,0.24,-2.61,-0.34,0.09,-2.57,-0.583,-3.15,3.75,0.66,1014.747,-2.98
1971-05-01,-0.294,-0.98,2.057,-0.73,-1.02,-1.355,-0.074,-3.56,-0.46,0.25,-2.32,0.679,-0.62,6.77,0.72,1014.248,-3.26
1971-06-01,-0.452,-1.13,0.491,-0.74,-0.71,-1.704,-0.236,-3.8,-0.62,0.17,-1.95,-0.668,-1.32,8.28,0.95,1014.46,-3.92
1971-07-01,-0.323,-1.17,1.12,-0.8,-0.45,-2.017,-0.354,-1.96,-0.45,-0.23,-1.54,-0.578,-1.04,8.88,0.02,1016.261,-3.56
1971-08-01,-0.21,-1.1,-0.427,-0.77,-1.1,-0.193,-0.547,-2.47,-0.46,-0.2,-2.97,0.818,0.07,8.34,1.67,1015.264,-2.01
1971-09-01,0.098,-1.0,0.79,-0.82,-1.07,0.036,-0.746,-1.56,-0.29,-0.16,-3.97,0.153,-0.54,8.95,-0.3,1015.275,-2.35
1971-10-01,-0.278,-1.24,3.652,-0.85,-1.21,-0.319,-0.629,-0.26,-0.18,-0.38,-3.38,1.185,1.63,8.48,1.94,1015.204,-2.55
1971-11-01,-0.276,-1.15,3.086,-0.96,-0.67,-1.245,0.017,0.73,-0.13,-0.68,-1.9,0.419,-1.46,8.47,-1.35,1011.729,-3.61
1971-12-01,-0.303,-1.23,2.492,-0.9,-0.42,-1.766,0.215,-0.44,-0.31,-0.79,-0.32,0.824,0.76,9.1,1.63,1014.193,-4.51
1972-01-01,-0.956,-0.92,4.455,-0.71,-0.35,-1.944,0.143,-1.63,-0.27,-0.08,-0.13,0.166,-0.52,8.2,0.56,1012.725,-4.76
1972-02-01,-1.005,-0.45,1.071,-0.35,-0.38,-1.801,-0.216,-2.15,-0.38,-0.06,-0.3,-0.195,-0.2,7.95,-1.07,1010.694,-2.98
1972-03-01,-0.267,-0.19,1.899,0.06,-0.16,-1.285,0.031,-3.12,-0.5,-0.18,-0.57,-0.141,0.26,7.35,2.15,1009.848,-1.31
1972-04-01,-0.38,0.07,-0.093,0.41,0.45,-1.33,0.131,-3.04,-0.31,0.03,0.33,1.007,0.22,6.22,-0.57,1019.804,-0.86
1972-05-01,-0.399,0.38,-1.278,0.67,1.55,-1.687,0.157,-3.32,-0.46,-0.03,0.17,0.14,1.24,-2.59,0.03,1014.761,-1.74
1972-06-01,-0.115,0.45,-1.259,0.92,1.24,-1.476,0.739,-4.31,-0.35,0.09,-1.4,-0.049,1.07,-10.7,0.91,1015.533,-2.51
1972-07-01,-0.282,0.85,-1.687,1.13,1.67,-0.869,0.708,-4.77,-0.4,0.25,-0.64,-0.553,0.41,-15.45,-0.16,1017.952,-3.59
1972-08-01,0.145,1.09,-1.633,1.37,1.44,0.29,0.511,-4.91,-0.44,0.26,-1.47,-0.082,0.11,-19.28,-1.63,1014.636,-4.52
1972-09-01,-0.211,1.23,-0.636,1.58,1.53,0.189,0.363,-4.75,-0.33,0.23,-1.21,-0.92,-4.11,-20.4,1.22,1014.779,-4.14
1972-10-01,-0.152,1.54,-2.359,1.84,1.54,0.1,0.327,-4.5,-0.08,0.29,1.55,0.392,-1.74,-21.17,0.47,1014.901,-4.49
1972-11-01,-0.544,1.9,-1.25,2.09,1.16,0.041,0.671,-4.93,-0.09,0.44,0.87,-0.38,0.64,-20.49,-0.07,1009.704,-5.49
1972-12-01,-0.262,2.09,-0.2,2.12,1.76,-0.271,0.477,-6.82,-0.37,0.89,0.63,1.238,2.11,-16.78,-0.21,1010.728,-4.87
1973-01-01,0.012,1.8,-2.303,1.84,1.07,-0.274,0.043,-6.53,-0.31,0.79,0.14,1.232,1.37,-4.4,1.06,1008.322,-4.21
1973-02-01,0.076,1.2,-8.273,1.25,1.27,-0.525,-0.077,-5.69,-0.3,0.72,0.05,0.786,1.22,0.08,-0.89,1008.212,-2.96
1973-03-01,-0.025,0.27,2.683,0.54,0.49,-0.66,-0.001,-4.97,-0.32,0.59,1.03,0.537,1.04,3.4,-0.35,1010.608,-2.34
1973-04-01,0.238,-0.58,3.538,-0.1,0.18,-0.873,-0.117,-3.62,-0.19,0.76,0.2,-1.126,-2.61,6.28,-0.32,1016.764,-1.2
1973-05-01,0.147,-0.97,0.334,-0.54,-0.47,-1.018,0.085,-2.54,0.04,0.93,-0.25,0.073,0.37,8.12,-0.71,1014.432,0.45
1973-06-01,0.251,-1.18,1.967,-0.87,-1.13,-1.023,-0.225,-2.47,-0.07,0.75,-1.07,0.531,0.83,8.63,-0.0,1015.097,0.08
1973-07-01,-0.057,-1.54,0.96,-1.11,-1.07,-0.683,-0.495,-2.15,-0.05,0.67,-0.57,0.27,-1.85,6.94,1.35,1017.617,1.03
1973-08-01,-0.167,-1.63,2.282,-1.28,-1.4,-0.684,-0.607,-2.06,-0.16,0.58,-1.11,0.313,2.32,5.86,1.67,1017.817,-0.33
1973-09-01,-0.1,-1.66,0.876,-1.45,-1.41,-0.399,-0.773,-2.02,-0.16,0.75,-0.72,0.114,-0.79,5.51,2.91,1014.255,-1.01
1973-10-01,-0.006,-1.98,1.553,-1.71,-1.29,-0.716,-0.449,-2.4,-0.26,0.67,-1.92,0.337,-1.03,5.2,1.34,1014.801,-1.38
1973-11-01,-0.11,-2.37,0.726,-1.95,-2.4,-1.08,-0.157,-1.91,-0.23,0.54,-1.47,0.002,-0.26,4.92,-0.34,1014.832,-0.86
1973-12-01,-0.208,-2.26,0.595,-2.03,-1.73,-0.86,0.047,-1.17,-0.1,0.4,-0.29,-0.181,-1.65,2.31,-0.34,1005.321,-1.34
1974-01-01,-0.552,-2.09,0.56,-1.84,-1.83,-0.668,0.279,-1.49,-0.28,0.34,-0.17,0.232,3.75,-0.91,0.47,1006.613,-0.48
1974-02-01,-1.097,-1.66,5.932,-1.55,-1.49,-1.097,0.156,-2.91,-0.51,0.14,-0.3,-0.489,0.68,-1.31,-1.65,1011.162,-1.32
1974-03-01,-0.452,-1.45,-1.769,-1.23,-1.76,-0.963,0.249,-4.81,-0.73,0.15,-0.83,-0.746,-0.81,-1.08,-0.86,1007.382,-1.73
1974-04-01,-0.393,-1.36,3.414,-1.03,-1.24,-0.421,-0.053,-6.31,-1.09,0.36,-0.78,0.309,-2.3,-1.92,1.3,1014.526,-1.74
1974-05-01,-0.27,-1.29,2.223,-0.91,-1.21,-0.463,-0.239,-6.22,-0.89,0.49,-1.52,-0.507,-0.01,-7.58,0.72,1015.464,-3.26
1974-06-01,-0.252,-1.2,0.209,-0.77,-0.63,-0.417,-0.027,-4.9,-0.61,0.43,-1.7,-0.048,-0.14,-13.86,1.81,1015.98,-4.08
1974-07-01,-0.212,-0.9,0.3,-0.53,-0.96,0.169,-0.249,-3.89,-0.5,0.58,-2.79,0.39,2.07,-19.58,0.33,1017.063,-3.73
1974-08-01,-0.029,-0.52,0.759,-0.37,-0.48,0.313,-0.497,-3.66,-0.39,0.42,-3.16,-0.533,0.89,-23.14,0.94,1014.586,-3.18
1974-09-01,-0.468,-0.64,-0.324,-0.41,-0.65,0.951,-0.661,-3.9,-0.5,0.14,-4.35,-0.136,0.11,-23.52,-0.55,1014.351,-2.23
1974-10-01,-0.287,-0.94,2.549,-0.61,-0.75,0.44,-0.845,-3.46,-0.46,0.11,-3.61,-1.024,-1.44,-23.12,-1.46,1010.739,-2.78
1974-11-01,-0.518,-1.09,1.337,-0.75,-0.26,0.593,-0.551,-4.12,-0.51,0.25,-1.85,-0.435,1.27,-22.48,-0.27,1010.512,-3.57
1974-12-01,-0.657,-0.97,4.283,-0.64,-0.39,0.195,-0.36,-3.91,-0.51,0.11,-0.17,0.556,3.06,-22.57,0.48,1006.118,-3.27
1975-01-01,-0.291,-0.45,4.746,-0.54,0.13,-0.5,-0.367,-2.14,-0.24,-0.13,-0.17,1.595,2.43,-16.7,-0.22,1010.938,-4.57
1975-02-01,-0.173,-0.68,-0.692,-0.57,-0.36,-0.752,-0.249,-2.4,-0.41,-0.19,-0.3,0.194,0.4,-15.39,1.35,1008.156,-3.5
1975-03-01,-0.001,-1.09,-0.405,-0.65,-0.79,-0.899,-0.464,-3.01,-0.49,-0.15,-0.34,0.151,-1.26,-13.04,0.85,1014.398,-4.42
1975-04-01,-0.094,-0.96,3.509,-0.73,-0.96,-1.38,0.087,-2.42,-0.45,-0.11,-0.22,0.409,-0.84,-5.12,-1.69,1018.884,-5.28
1975-05-01,0.103,-1.13,0.864,-0.83,-0.99,-1.661,0.066,-3.16,-0.7,0.04,-1.21,-0.614,-2.42,1.18,-0.51,1014.54,-4.89
1975-06-01,-0.053,-1.5,1.392,-0.98,-1.66,-1.235,0.055,-2.9,-0.4,0.17,-1.21,-0.323,0.18,4.47,0.97,1016.581,-3.99
1975-07-01,-0.221,-1.39,0.624,-1.13,-1.85,-0.565,-0.039,-1.17,-0.28,0.02,-2.55,0.345,0.63,7.41,0.45,1015.797,-4.34
1975-08-01,-0.518,-1.52,3.053,-1.2,-1.74,-0.855,-0.344,-0.55,-0.15,-0.02,-3.6,0.13,0.08,9.06,2.24,1017.492,-4.8
1975-09-01,-0.119,-1.66,2.615,-1.37,-1.82,-0.824,-0.857,-1.13,-0.26,-0.24,-3.54,1.278,1.75,10.25,-0.71,1016.451,-4.63
1975-10-01,-0.431,-1.83,2.151,-1.43,-1.58,-1.141,-1.056,-1.35,-0.3,-0.18,-3.14,0.138,0.39,10.65,1.63,1013.755,-4.95
1975-11-01,-0.478,-1.66,3.264,-1.55,-1.33,-1.438,-0.328,-1.67,-0.39,-0.03,-2.11,0.619,0.86,11.27,0.32,1012.435,-5.25
1975-12-01,-0.366,-1.93,4.765,-1.65,-1.57,-1.387,-0.17,-0.62,-0.26,-0.34,-0.32,1.29,-1.57,10.95,0.92,1007.019,-3.14
1976-01-01,-0.167,-2.01,5.938,-1.56,-1.33,-0.919,0.005,-0.02,-0.3,-0.41,-0.17,0.034,0.75,9.22,0.61,1004.081,-2.5
1976-02-01,-0.543,-1.26,2.33,-1.17,-1.09,-0.817,0.077,-1.1,-0.48,-0.4,-0.3,1.656,1.29,8.92,0.86,1013.128,-2.5
1976-03-01,-0.836,-0.82,4.956,-0.73,-0.92,-1.071,0.02,-2.74,-0.81,-0.48,-0.87,0.587,1.87,9.7,-1.58,1013.797,-1.87
1976-04-01,-0.333,-0.93,-1.774,-0.47,-0.36,-1.077,0.122,-2.43,-0.66,-0.67,-1.11,0.44,-1.53,11.53,-0.68,1015.313,-4.2
1976-05-01,-0.711,-0.74,0.244,-0.28,-0.59,-0.826,-0.004,-2.81,-0.79,-0.7,-1.04,0.06,1.2,10.04,-0.31,1014.503,-5.47
1976-06-01,-0.524,-0.38,-0.622,-0.05,0.11,-1.044,0.369,-2.12,-0.59,-0.6,-1.76,0.328,1.76,2.78,2.24,1015.763,-6.24
1976-07-01,-0.302,-0.16,-1.251,0.18,0.83,0.524,0.594,0.02,-0.37,-0.67,-2.34,-0.325,-0.57,-1.9,1.97,1015.072,-6.29
1976-08-01,-0.464,0.12,-0.653,0.35,0.86,1.145,0.107,1.56,0.07,-0.48,-2.23,0.559,0.62,-4.89,-1.0,1015.433,-6.02
1976-09-01,-0.224,0.3,-1.777,0.62,1.03,0.807,-0.208,1.4,0.14,-0.32,-3.42,-0.743,-3.46,-6.19,1.69,1011.753,-4.79
1976-10-01,-1.077,0.75,0.778,0.81,0.45,1.318,-0.231,0.82,0.18,-0.35,0.21,-0.804,-0.64,-8.23,0.96,1012.197,-2.79
1976-11-01,-0.68,0.71,0.032,0.86,0.11,1.392,-0.181,-0.66,0.04,-0.45,0.03,-0.087,1.5,-8.89,-0.48,1007.679,-1.8
1976-12-01,-0.391,0.49,0.625,0.85,0.59,1.138,0.028,-2.15,-0.31,-0.21,-0.25,-2.074,-3.63,-11.85,-1.78,1005.061,-1.69
